,gameId,playId,blitz,blitz_class,stunt,stunt_class
,,,mean,,,
0,2021090900,97,1.0,2.0,3,21
1,2021090900,137,1.0,1.0,0,0
2,2021090900,187,0.5,5.0,0,0
3,2021090900,282,1.0,3.125,2,18
4,2021090900,349,1.0,2.0,0,0
5,2021090900,410,1.0,2.0,2,18
6,2021090900,434,1.0,2.875,3,14
7,2021090900,456,0.0,0.0,0,0
8,2021090900,480,0.0,0.0,2,6
9,2021090900,509,0.0,0.0,0,0
10,2021090900,559,0.0,0.0,1,2
11,2021090900,583,0.0,0.0,0,0
12,2021090900,687,1.0,2.0,1,9
13,2021090900,735,0.0,0.0,0,0
14,2021090900,764,0.0,0.0,0,0
15,2021090900,788,1.0,4.568345323741007,1,0
16,2021090900,869,1.0,2.0,1,10
17,2021090900,925,0.0,0.0,1,2
18,2021090900,947,0.0,0.0,2,6
19,2021090900,1078,0.0,0.0,0,0
20,2021090900,1203,0.0,0.0,2,0
21,2021090900,1227,0.0,0.0,0,0
22,2021090900,1267,0.0,0.0,0,0
23,2021090900,1312,0.0,0.0,0,0
24,2021090900,1368,0.0,0.0,0,0
25,2021090900,1392,1.0,2.0,2,20
26,2021090900,1425,0.0,0.0,0,0
27,2021090900,1506,0.0,0.0,0,0
28,2021090900,1563,1.0,1.0,3,21
29,2021090900,1587,1.0,3.0,3,20
30,2021090900,1687,1.0,3.125,1,4
31,2021090900,1726,1.0,1.0,1,2
32,2021090900,1776,1.0,6.916666666666667,4,28
33,2021090900,1918,1.0,1.0,2,19
34,2021090900,1940,0.0,0.0,2,10
35,2021090900,2008,0.0,0.0,1,4
36,2021090900,2032,0.0,0.0,1,4
37,2021090900,2088,0.0,0.0,0,0
38,2021090900,2129,0.0,0.0,1,2
39,2021090900,2169,0.0,0.0,0,0
40,2021090900,2211,0.0,0.0,1,6
41,2021090900,2233,0.0,0.0,1,6
42,2021090900,2257,0.0,0.0,1,2
43,2021090900,2279,0.0,0.0,2,13
44,2021090900,2298,0.0,0.0,0,0
45,2021090900,2330,0.0,0.0,0,0
46,2021090900,2397,0.0,0.0,0,0
47,2021090900,2419,0.0,0.0,0,0
48,2021090900,2441,0.0,0.0,0,0
49,2021090900,2530,1.0,1.0,0,0
50,2021090900,2554,1.0,2.0,0,0
51,2021090900,2632,1.0,2.75,3,21
52,2021090900,2656,1.0,2.5,4,30
53,2021090900,2678,1.0,2.5,2,6
54,2021090900,2735,1.0,1.0,1,4
55,2021090900,2780,1.0,3.375,1,2
56,2021090900,2871,0.0,0.0,1,6
57,2021090900,2893,1.0,2.0,1,10
58,2021090900,2915,0.0,0.0,1,4
59,2021090900,3014,1.0,1.0,0,0
60,2021090900,3062,0.0,0.0,2,6
61,2021090900,3110,0.0,0.0,0,0
62,2021090900,3134,1.0,4.5,1,4
63,2021090900,3216,0.0,0.0,0,0
64,2021090900,3261,1.0,3.5,3,24
65,2021090900,3306,0.0,0.0,1,6
66,2021090900,3330,1.0,2.0,2,11
67,2021090900,3364,0.0,0.0,2,8
68,2021090900,3406,1.0,4.166666666666667,2,19
69,2021090900,3462,1.0,2.625,2,18
70,2021090900,3588,0.0,0.0,0,0
71,2021090900,3633,0.0,0.0,1,2
72,2021090900,3655,1.0,2.0,2,12
73,2021090900,3724,1.0,2.0,2,14
74,2021090900,3746,0.0,0.0,0,0
75,2021090900,3793,0.0,0.0,0,0
76,2021090900,3862,0.0,0.0,1,4
77,2021090900,3909,0.0,0.0,1,4
78,2021090900,3933,0.0,0.0,0,0
79,2021090900,3962,0.0,0.0,1,4
80,2021090900,4094,0.0,0.0,0,0
81,2021090900,4141,1.0,1.0,0,0
82,2021090900,4189,0.0,0.0,1,4
83,2021090900,4211,0.0,0.0,0,0
84,2021090900,4246,0.0,0.0,1,6
85,2021090900,4287,0.0,0.0,0,0
86,2021090900,4393,0.0,0.0,0,0
87,2021090900,4428,0.0,0.0,0,0
88,2021090900,4538,0.0,0.0,2,6
89,2021090900,4560,1.0,2.0,2,19
90,2021090900,4624,0.0,0.0,0,0
91,2021090900,4653,1.0,2.0,1,10
92,2021090900,4677,0.0,0.0,0,0
93,2021090900,4699,0.0,0.0,3,24
94,2021090900,4728,0.0,0.0,1,4
95,2021090900,4750,0.0,0.0,2,6
96,2021090900,4772,1.0,3.0,2,14
97,2021091200,56,0.0,0.0,1,6
98,2021091200,122,1.0,10.0,0,0
99,2021091200,146,0.0,0.0,0,0
100,2021091200,176,0.5,5.0,1,0
101,2021091200,231,1.0,2.0,0,0
102,2021091200,303,0.0,0.0,1,2
103,2021091200,348,0.0,0.0,1,0
104,2021091200,370,0.6666666666666666,2.6666666666666665,1,0
105,2021091200,605,1.0,2.0,2,21
106,2021091200,705,1.0,6.0,1,0
107,2021091200,750,0.0,0.0,0,0
108,2021091200,821,0.7916666666666666,7.916666666666667,1,0
109,2021091200,843,0.0,0.0,0,0
110,2021091200,864,1.0,2.0,1,4
111,2021091200,966,0.0,0.0,0,0
112,2021091200,1023,0.0,0.0,1,4
113,2021091200,1085,0.0,0.0,0,0
114,2021091200,1153,0.0,0.0,1,2
115,2021091200,1182,1.0,1.0,1,4
116,2021091200,1206,0.0,0.0,0,0
117,2021091200,1249,0.0,0.0,1,0
118,2021091200,1271,0.0,0.0,0,0
119,2021091200,1326,0.0,0.0,0,0
120,2021091200,1459,0.0,0.0,2,6
121,2021091200,1494,0.0,0.0,2,6
122,2021091200,1558,0.125,1.25,0,0
123,2021091200,1582,0.4166666666666667,4.166666666666667,2,6
124,2021091200,1606,0.041666666666666664,0.16666666666666666,1,0
125,2021091200,1630,0.125,1.25,0,0
126,2021091200,1732,1.0,2.375,1,4
127,2021091200,1792,1.0,1.0,0,0
128,2021091200,1991,0.5,5.0,0,0
129,2021091200,2020,1.0,3.0,0,0
130,2021091200,2063,1.0,1.0,2,2
131,2021091200,2121,0.0,0.0,1,2
132,2021091200,2145,1.0,3.625,2,12
133,2021091200,2214,1.0,1.0,0,0
134,2021091200,2275,1.0,1.0,0,0
135,2021091200,2321,0.0,0.0,0,0
136,2021091200,2399,0.0,0.0,1,6
137,2021091200,2631,0.16666666666666666,1.6666666666666667,1,6
138,2021091200,2675,0.0,0.0,0,0
139,2021091200,2720,1.0,10.0,0,0
140,2021091200,2767,0.625,6.25,2,10
141,2021091200,2906,0.375,3.75,1,2
142,2021091200,2935,1.0,1.0,1,0
143,2021091200,2978,0.0,0.0,0,0
144,2021091200,3045,0.0,0.0,0,0
145,2021091200,3110,0.0,0.0,1,2
146,2021091200,3145,0.0,0.0,0,0
147,2021091200,3383,0.0,0.0,0,0
148,2021091200,3416,0.0,0.0,0,0
149,2021091200,3480,0.0,0.0,0,0
150,2021091200,3502,0.0,0.0,0,0
151,2021091200,3599,1.0,1.0,1,10
152,2021091200,3659,1.0,9.791666666666666,1,0
153,2021091200,3728,0.0,0.0,0,0
154,2021091200,3752,0.875,8.75,1,0
155,2021091200,3776,0.16666666666666666,1.6666666666666667,1,0
156,2021091200,3798,0.0,0.0,0,0
157,2021091200,3820,0.0,0.0,0,0
158,2021091200,3928,1.0,3.25,2,19
159,2021091200,3988,0.0,0.0,0,0
160,2021091200,4017,0.0,0.0,0,0
161,2021091200,4041,0.0,0.0,0,0
162,2021091200,4112,0.0,0.0,1,4
163,2021091200,4131,0.0,0.0,0,0
164,2021091200,4240,0.5416666666666666,5.416666666666667,1,0
165,2021091200,4274,0.0,0.0,1,4
166,2021091200,4298,0.875,8.75,1,4
167,2021091200,4317,0.7916666666666666,7.916666666666667,1,4
168,2021091200,4346,0.5833333333333334,5.833333333333333,1,2
169,2021091201,63,0.0,0.0,1,4
170,2021091201,111,0.0,0.0,1,4
171,2021091201,262,1.0,2.0,1,9
172,2021091201,345,0.0,0.0,0,0
173,2021091201,406,0.0,0.0,1,4
174,2021091201,430,0.0,0.0,1,6
175,2021091201,454,1.0,1.0,2,8
176,2021091201,476,0.0,0.0,0,0
177,2021091201,500,1.0,10.0,2,10
178,2021091201,561,0.0,0.0,1,4
179,2021091201,589,0.0,0.0,0,0
180,2021091201,639,0.0,0.0,0,0
181,2021091201,691,0.0,0.0,1,0
182,2021091201,762,1.0,1.0,0,0
183,2021091201,856,0.0,0.0,0,0
184,2021091201,901,0.16666666666666666,1.6666666666666667,1,0
185,2021091201,997,0.0,0.0,1,6
186,2021091201,1058,0.4166666666666667,0.4166666666666667,1,0
187,2021091201,1087,1.0,1.0,2,10
188,2021091201,1148,0.0,0.0,3,19
189,2021091201,1172,0.0,0.0,0,0
190,2021091201,1234,0.0,0.0,0,0
191,2021091201,1300,0.0,0.0,1,2
192,2021091201,1367,0.9583333333333334,9.583333333333334,0,0
193,2021091201,1393,0.0,0.0,1,2
194,2021091201,1422,0.0,0.0,0,0
195,2021091201,1446,1.0,6.041666666666667,2,2
196,2021091201,1486,0.0,0.0,2,6
197,2021091201,1548,0.75,7.5,1,0
198,2021091201,1572,0.0,0.0,1,6
199,2021091201,1605,0.0,0.0,0,0
200,2021091201,1629,1.0,1.0,2,10
201,2021091201,1653,0.6666666666666666,6.666666666666667,1,0
202,2021091201,1710,1.0,2.0,2,13
203,2021091201,1746,0.0,0.0,1,6
204,2021091201,1808,0.4583333333333333,4.583333333333333,0,0
205,2021091201,1870,0.0,0.0,2,13
206,2021091201,1951,0.9583333333333334,9.583333333333334,1,0
207,2021091201,2126,0.0,0.0,0,0
208,2021091201,2209,0.041666666666666664,0.4166666666666667,0,0
209,2021091201,2302,0.0,0.0,2,6
210,2021091201,2362,0.0,0.0,1,6
211,2021091201,2392,0.125,1.25,1,6
212,2021091201,2414,0.0,0.0,0,0
213,2021091201,2438,0.0,0.0,1,4
214,2021091201,2483,0.5833333333333334,5.833333333333333,1,4
215,2021091201,2547,0.6666666666666666,6.666666666666667,1,4
216,2021091201,2590,0.0,0.0,0,0
217,2021091201,2612,0.0,0.0,1,6
218,2021091201,2634,1.0,5.5,0,0
219,2021091201,2709,1.0,5.333333333333333,4,26
220,2021091201,2731,0.08333333333333333,0.8333333333333334,0,0
221,2021091201,2828,0.0,0.0,0,0
222,2021091201,2850,0.0,0.0,0,0
223,2021091201,2912,0.75,7.5,1,4
224,2021091201,2936,0.0,0.0,0,0
225,2021091201,2983,0.0,0.0,2,8
226,2021091201,3004,0.0,0.0,0,0
227,2021091201,3049,0.20833333333333334,2.0833333333333335,1,0
228,2021091201,3165,1.0,2.0,0,0
229,2021091201,3219,0.2916666666666667,2.9166666666666665,1,2
230,2021091201,3312,0.0,0.0,0,0
231,2021091201,3346,0.9583333333333334,9.583333333333334,0,0
232,2021091201,3431,0.875,8.75,0,0
233,2021091201,3584,0.375,3.75,2,8
234,2021091201,3655,0.0,0.0,0,0
235,2021091201,3709,1.0,1.625,1,4
236,2021091201,3756,0.0,0.0,1,4
237,2021091201,3799,0.0,0.0,2,6
238,2021091201,3878,0.0,0.0,0,0
239,2021091201,3967,1.0,10.0,0,0
240,2021091201,3989,0.375,3.75,0,0
241,2021091201,4011,0.0,0.0,2,8
242,2021091201,4033,0.0,0.0,0,0
243,2021091201,4074,0.08333333333333333,0.8333333333333334,2,4
244,2021091201,4103,0.08333333333333333,0.8333333333333334,1,2
245,2021091201,4156,0.0,0.0,1,2
246,2021091201,4180,0.20833333333333334,2.0833333333333335,1,0
247,2021091201,4209,0.0,0.0,1,2
248,2021091201,4233,0.2916666666666667,2.9166666666666665,0,0
249,2021091201,4266,1.0,10.0,1,2
250,2021091202,88,0.5416666666666666,5.416666666666667,0,0
251,2021091202,210,0.25,2.5,2,8
252,2021091202,394,1.0,8.0,0,0
253,2021091202,467,0.0,0.0,0,0
254,2021091202,489,1.0,2.0,2,19
255,2021091202,602,1.0,4.5,0,0
256,2021091202,664,1.0,9.041666666666666,1,0
257,2021091202,688,1.0,1.0,1,9
258,2021091202,815,0.0,0.0,0,0
259,2021091202,837,0.0,0.0,1,6
260,2021091202,935,0.0,0.0,0,0
261,2021091202,957,1.0,2.0,1,2
262,2021091202,1021,0.0,0.0,0,0
263,2021091202,1074,1.0,1.0,0,0
264,2021091202,1113,0.7083333333333334,7.083333333333333,1,0
265,2021091202,1241,0.0,0.0,1,4
266,2021091202,1297,1.0,2.0,0,0
267,2021091202,1319,0.0,0.0,0,0
268,2021091202,1350,0.0,0.0,3,33
269,2021091202,1419,0.25,2.5,0,0
270,2021091202,1441,0.0,0.0,0,0
271,2021091202,1497,1.0,2.0,3,24
272,2021091202,1519,0.0,0.0,1,2
273,2021091202,1543,0.0,0.0,1,6
274,2021091202,1596,0.9583333333333334,9.583333333333334,1,0
275,2021091202,1620,1.0,2.0,0,0
276,2021091202,1696,0.0,0.0,0,0
277,2021091202,1752,0.0,0.0,0,0
278,2021091202,1774,0.75,7.5,0,0
279,2021091202,1798,0.3333333333333333,3.3333333333333335,0,0
280,2021091202,1885,1.0,1.0,1,10
281,2021091202,1909,0.0,0.0,0,0
282,2021091202,1943,0.0,0.0,0,0
283,2021091202,1967,1.0,2.75,2,18
284,2021091202,1991,0.5416666666666666,5.416666666666667,0,0
285,2021091202,2153,0.0,0.0,0,0
286,2021091202,2196,1.0,2.5,2,22
287,2021091202,2261,1.0,4.0,0,0
288,2021091202,2283,1.0,4.75,2,19
289,2021091202,2345,0.75,7.5,0,0
290,2021091202,2367,0.0,0.0,2,10
291,2021091202,2428,0.0,0.0,1,2
292,2021091202,2457,0.0,0.0,1,2
293,2021091202,2481,1.0,2.625,1,2
294,2021091202,2503,1.0,3.0,1,4
295,2021091202,2543,0.0,0.0,1,2
296,2021091202,2586,0.0,0.0,1,2
297,2021091202,2662,0.375,3.75,1,0
298,2021091202,2684,1.0,2.0,2,13
299,2021091202,2797,0.0,0.0,0,0
300,2021091202,2821,1.0,2.0,0,0
301,2021091202,2883,1.0,2.0,0,0
302,2021091202,2949,0.0,0.0,1,6
303,2021091202,3075,0.0,0.0,0,0
304,2021091202,3376,1.0,2.0,2,11
305,2021091202,3398,1.0,4.041666666666667,3,16
306,2021091202,3420,1.0,3.0,1,11
307,2021091202,3490,0.0,0.0,0,0
308,2021091202,3512,0.0,0.0,1,2
309,2021091202,3536,0.0,0.0,0,0
310,2021091202,3635,0.0,0.0,0,0
311,2021091202,3675,1.0,10.0,0,0
312,2021091202,3699,0.7916666666666666,7.916666666666667,0,0
313,2021091202,3723,0.4583333333333333,4.583333333333333,1,0
314,2021091202,3745,0.0,0.0,0,0
315,2021091202,3767,1.0,4.666666666666667,3,12
316,2021091202,3791,0.5833333333333334,5.833333333333333,0,0
317,2021091202,3820,0.0,0.0,1,6
318,2021091202,3843,0.20833333333333334,2.0833333333333335,1,2
319,2021091202,3889,0.0,0.0,0,0
320,2021091202,3914,1.0,1.75,0,0
321,2021091203,125,0.0,0.0,0,0
322,2021091203,149,0.0,0.0,0,0
323,2021091203,223,0.0,0.0,0,0
324,2021091203,258,0.75,7.5,0,0
325,2021091203,280,0.0,0.0,0,0
326,2021091203,405,0.0,0.0,1,0
327,2021091203,533,1.0,2.0,0,0
328,2021091203,601,1.0,3.5416666666666665,3,10
329,2021091203,620,0.0,0.0,0,0
330,2021091203,672,1.0,1.0,2,12
331,2021091203,722,1.0,3.0,0,0
332,2021091203,765,0.0,0.0,0,0
333,2021091203,845,1.0,2.0,1,4
334,2021091203,924,1.0,1.0,1,9
335,2021091203,1041,0.8333333333333334,8.333333333333334,0,0
336,2021091203,1086,0.0,0.0,0,0
337,2021091203,1258,0.875,8.75,1,0
338,2021091203,1414,1.0,2.875,1,10
339,2021091203,1485,0.4166666666666667,4.166666666666667,0,0
340,2021091203,1521,1.0,2.0,1,4
341,2021091203,1561,1.0,4.333333333333333,5,51
342,2021091203,1591,0.0,0.0,0,0
343,2021091203,1667,1.0,2.75,0,0
344,2021091203,1723,1.0,1.0,3,16
345,2021091203,1745,0.0,0.0,1,2
346,2021091203,1780,0.0,0.0,0,0
347,2021091203,1809,0.0,0.0,1,4
348,2021091203,1885,0.0,0.0,0,0
349,2021091203,1909,0.0,0.0,0,0
350,2021091203,1938,0.0,0.0,1,6
351,2021091203,1967,1.0,3.9166666666666665,1,2
352,2021091203,2063,0.0,0.0,0,0
353,2021091203,2104,0.0,0.0,0,0
354,2021091203,2186,0.0,0.0,1,4
355,2021091203,2219,0.041666666666666664,0.4166666666666667,1,0
356,2021091203,2376,1.0,9.791666666666666,0,0
357,2021091203,2400,1.0,1.0,1,2
358,2021091203,2450,0.041666666666666664,0.4166666666666667,0,0
359,2021091203,2472,0.0,0.0,1,2
360,2021091203,2538,1.0,3.125,0,0
361,2021091203,2685,0.16666666666666666,1.6666666666666667,1,4
362,2021091203,2751,0.0,0.0,0,0
363,2021091203,2773,0.0,0.0,0,0
364,2021091203,2822,0.0,0.0,0,0
365,2021091203,2862,0.0,0.0,0,0
366,2021091203,2909,0.0,0.0,0,0
367,2021091203,2952,1.0,3.75,2,20
368,2021091203,2974,1.0,5.625,5,35
369,2021091203,3239,0.9583333333333334,9.583333333333334,1,0
370,2021091203,3261,0.0,0.0,0,0
371,2021091203,3320,0.0,0.0,0,0
372,2021091203,3366,0.0,0.0,0,0
373,2021091203,3405,0.0,0.0,1,6
374,2021091203,3429,1.0,1.0,0,0
375,2021091203,3453,0.0,0.0,0,0
376,2021091203,3623,0.0,0.0,0,0
377,2021091203,3645,0.0,0.0,0,0
378,2021091203,3682,0.0,0.0,0,0
379,2021091203,3740,0.0,0.0,0,0
380,2021091203,3764,1.0,1.0,1,0
381,2021091203,3977,1.0,1.0,1,6
382,2021091203,4001,1.0,3.6666666666666665,2,12
383,2021091203,4025,0.5833333333333334,5.833333333333333,0,0
384,2021091203,4047,1.0,2.6666666666666665,2,19
385,2021091203,4076,0.0,0.0,1,4
386,2021091203,4100,0.0,0.0,0,0
387,2021091203,4124,0.0,0.0,0,0
388,2021091203,4284,0.0,0.0,0,0
389,2021091203,4329,0.0,0.0,0,0
390,2021091203,4393,0.4583333333333333,4.583333333333333,0,0
391,2021091203,4415,0.0,0.0,0,0
392,2021091203,4528,0.0,0.0,1,2
393,2021091203,4596,0.0,0.0,0,0
394,2021091203,4629,0.0,0.0,0,0
395,2021091203,4682,0.4583333333333333,4.583333333333333,1,6
396,2021091203,4849,1.0,2.3333333333333335,1,0
397,2021091204,90,1.0,2.0,1,2
398,2021091204,135,1.0,6.0,1,2
399,2021091204,157,0.0,0.0,1,4
400,2021091204,282,0.0,0.0,0,0
401,2021091204,328,0.0,0.0,1,2
402,2021091204,417,1.0,2.0,0,0
403,2021091204,487,0.0,0.0,1,2
404,2021091204,516,0.0,0.0,0,0
405,2021091204,596,1.0,10.0,0,0
406,2021091204,660,0.0,0.0,0,0
407,2021091204,693,0.7916666666666666,7.916666666666667,1,4
408,2021091204,712,0.0,0.0,2,8
409,2021091204,736,1.0,2.0,2,13
410,2021091204,807,0.0,0.0,0,0
411,2021091204,831,0.7916666666666666,0.7916666666666666,0,0
412,2021091204,895,0.0,0.0,0,0
413,2021091204,919,0.0,0.0,1,2
414,2021091204,1026,0.0,0.0,0,0
415,2021091204,1054,1.0,2.0,0,0
416,2021091204,1163,0.0,0.0,0,0
417,2021091204,1187,0.0,0.0,0,0
418,2021091204,1300,0.08333333333333333,0.8333333333333334,0,0
419,2021091204,1365,0.0,0.0,0,0
420,2021091204,1443,0.0,0.0,0,0
421,2021091204,1488,0.875,8.75,1,0
422,2021091204,1579,0.0,0.0,0,0
423,2021091204,1641,0.0,0.0,0,0
424,2021091204,1670,0.0,0.0,1,4
